172.18.0.7 - - [01/Mar/2026:07:25:09 +0000] "GET / HTTP/1.0" 200 75055 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.7705" "172.18.0.1"
172.18.0.7 - - [01/Mar/2026:09:37:31 +0000] "GET /assets/public/images/products/fruit_press.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:31 +0000] "GET /assets/public/images/products/carrot_juice.jpeg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:31 +0000] "GET /assets/public/images/products/melon_bike.jpeg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:31 +0000] "GET /assets/public/images/products/fan_facemask.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:31 +0000] "GET /assets/public/images/products/lemon_juice.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:31 +0000] "GET /assets/public/images/products/eggfruit_juice.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:31 +0000] "GET /assets/public/images/products/green_smoothie.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:31 +0000] "GET /assets/public/images/products/permafrost.jpg HTTP/1.0" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:37 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:37:49 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:38:12 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:08 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:11 +0000] "GET / HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:11 +0000] "GET /polyfills.js HTTP/1.0" 200 12980 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:12 +0000] "GET /main.js HTTP/1.0" 200 97322 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:13 +0000] "GET /styles.css HTTP/1.0" 200 44267 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:13 +0000] "GET /runtime.js HTTP/1.0" 200 1729 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:14 +0000] "GET /vendor.js HTTP/1.0" 200 453041 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:25 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:33 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:41:55 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:42:28 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:44:05 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:44:32 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:47:18 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:47:22 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:47:23 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:47:26 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:47:28 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:47:37 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:47:55 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:48:26 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:49:32 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:49:46 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/dashboard/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:49:56 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:50:03 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:50:04 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:50:06 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:50:11 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:50:17 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:50:35 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:51:09 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:51:57 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:52:28 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:54:25 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:56:49 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:56:50 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:56:51 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:56:54 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:56:59 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:57:06 +0000] "GET / HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:57:07 +0000] "GET /runtime.js HTTP/1.0" 200 1729 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:57:08 +0000] "GET /main.js HTTP/1.0" 499 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:57:08 +0000] "GET /vendor.js HTTP/1.0" 499 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:57:09 +0000] "GET /styles.css HTTP/1.0" 499 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:57:09 +0000] "GET /polyfills.js HTTP/1.0" 499 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:57:12 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:57:29 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:58:03 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:09:59:06 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:05:09 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:05:45 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:05:46 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:05:49 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:05:53 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:06:00 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:06:17 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:06:50 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:10:34 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:15:02 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:16:13 +0000] "GET /favicon.ico HTTP/1.0" 304 0 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:16:14 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:16:21 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:16:24 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:16:30 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:16:37 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:16:54 +0000] "GET /?id=1'%20OR%20'1'='1 HTTP/1.0" 403 146 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.7705" "-"
172.18.0.7 - - [01/Mar/2026:10:16:55 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:17:28 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:17:33 +0000] "GET /rest/products/search?q=../../../etc/passwd HTTP/1.0" 403 146 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.7705" "-"
172.18.0.7 - - [01/Mar/2026:10:17:34 +0000] "GET /?exec=;id HTTP/1.0" 200 75055 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.7705" "-"
172.18.0.7 - - [01/Mar/2026:10:17:36 +0000] "GET /rest/products/price?product=1%00../../etc/passwd HTTP/1.0" 403 146 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.7705" "-"
172.18.0.7 - - [01/Mar/2026:10:19:50 +0000] "GET /favicon.ico HTTP/1.0" 502 497 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:20:39 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:20:40 +0000] "GET /favicon.ico HTTP/1.0" 502 497 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:20:41 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:20:44 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:20:47 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:20:56 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:21:37 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:21:41 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:21:42 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:21:42 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
